run_id,agent_id,timestamp,task_category,user_query,query_length_tokens,prompt_complexity_score,domain,planner_type,model_name,memory_enabled,memory_tokens_used,tool_count_available,selected_tools,reasoning_steps,tool_calls_made,latency_seconds,input_tokens,output_tokens,total_tokens,estimated_cost_usd,retrieval_hits,retrieval_quality_score,context_relevance_score,hallucination_risk_score,final_success,failure_type,failure_reason,answer_quality_score,user_satisfaction_score
run_0000090,agent_022,2026-03-17 10:11:38,research_qa,What does the latest ecommerce research say about this question?,31,6,ecommerce,Reflexion,llama-3.3-70b,True,265,6,file_reader,3,1,1.73,584,88,672,0.000414,0.0,,0.547,0.4084,False,Tool Failure,tool returned a non-200 status,0.2904,2.0
run_0000091,agent_042,2026-02-10 06:13:24,research_qa,What does the latest travel research say about this question?,38,8,travel,Plan-and-Execute,gpt-4o,True,106,36,crm_lookup,12,7,3.3,1863,138,2001,0.006038,8.0,0.748,0.6236,0.3498,False,Timeout,run cancelled at the latency ceiling,0.4257,
run_0000092,agent_007,2026-02-22 15:34:02,customer_support,Help resolve this ecommerce customer issue end to end,103,8,ecommerce,ReAct,qwen2.5-7b,False,0,9,crm_lookup;web_search;code_exec;chart_gen,10,8,1.5,412,59,471,9.4e-05,0.0,,0.5407,0.809,True,Success,completed within budget,0.3932,4.0
run_0000093,agent_031,2026-01-16 15:33:00,extraction,Extract the structured fields from these ecommerce records,20,4,ecommerce,ReAct,gpt-4o-mini,False,0,29,calendar;calculator;rag_retrieve;crm_lookup;api_call;file_reader;web_search,4,1,1.34,2008,64,2072,0.00034,9.0,0.75,0.8395,0.4785,True,Success,resolved on first attempt,0.6096,4.0
run_0000094,agent_036,2026-03-09 21:40:56,customer_support,Help resolve this tech_support customer issue end to end,82,3,tech_support,ReAct,gpt-4o-mini,False,0,9,rag_retrieve,4,5,0.97,1539,70,1609,0.000273,7.0,0.7024,0.7497,0.3849,False,Tool Failure,external tool raised an exception,0.275,3.0
run_0000095,agent_013,2026-03-15 11:05:24,extraction,Extract the structured fields from these finance records,32,2,finance,Single-shot,gpt-4o-mini,False,0,9,calendar;rag_retrieve,3,1,1.61,1367,213,1580,0.000333,6.0,0.5692,0.5817,0.3529,True,Success,goal satisfied,0.9095,4.0
run_0000096,agent_036,2026-01-24 16:24:10,extraction,Extract the structured fields from these tech_support records,109,9,tech_support,Plan-and-Execute,claude-sonnet,True,354,33,rag_retrieve;web_search;calendar;calculator;code_exec;api_call,7,5,2.03,1841,112,1953,0.007203,6.0,0.7453,0.5333,0.4562,True,Success,goal satisfied,0.5016,3.0
run_0000097,agent_007,2026-03-01 18:19:02,multi_step_workflow,Run the full general workflow across the connected tools,66,3,general,Tree-of-Thought,gpt-4o-mini,True,279,21,calculator;chart_gen;email_send;web_search,3,1,1.08,624,108,732,0.000158,0.0,,0.5179,0.285,True,Success,goal satisfied,0.5743,4.0
run_0000098,agent_050,2026-02-20 16:09:25,customer_support,Help resolve this general customer issue end to end,137,4,general,Plan-and-Execute,llama-3.3-70b,True,137,39,crm_lookup,7,3,1.05,552,88,640,0.000395,0.0,,0.5728,0.4279,True,Success,resolved on first attempt,0.4988,3.0
run_0000099,agent_014,2026-02-11 22:33:46,customer_support,Help resolve this general customer issue end to end,50,5,general,Reflexion,llama-3.3-70b,False,0,20,calculator;chart_gen;crm_lookup;rag_retrieve;email_send,6,2,1.37,1690,17,1707,0.001011,7.0,0.7209,0.4873,0.564,True,Success,resolved on first attempt,0.4677,4.0
run_0000100,agent_006,2026-02-02 22:11:03,extraction,Extract the structured fields from these general records,119,4,general,Plan-and-Execute,qwen2.5-7b,False,0,31,,4,0,1.13,1319,64,1383,0.000277,5.0,0.6322,0.7192,0.3272,True,Success,completed within budget,0.6046,4.0
run_0000101,agent_010,2026-02-06 14:46:31,summarization,Summarize these education documents into a short brief,59,6,education,Plan-and-Execute,claude-sonnet,True,72,5,api_call;sql_query;calendar,5,2,24.34,425,103,528,0.00282,0.0,,0.4377,0.3832,True,Success,goal satisfied,0.5253,4.0
run_0000102,agent_016,2026-01-13 22:19:47,research_qa,What does the latest general research say about this question?,133,8,general,ReAct,gpt-4o,True,100,5,sql_query;file_reader,8,4,0.66,532,50,582,0.00183,0.0,,0.579,0.7158,True,Success,resolved on first attempt,0.1702,2.0
run_0000103,agent_041,2026-01-28 05:25:44,summarization,Summarize these travel documents into a short brief,36,1,travel,Tree-of-Thought,gpt-4o-mini,False,0,33,,5,0,1.72,1597,103,1700,0.000301,7.0,0.8154,0.9629,0.0879,True,Success,goal satisfied,0.8785,5.0
run_0000104,agent_042,2026-03-26 11:10:38,data_analysis,Analyze the education data and summarize the main trends,65,3,education,ReAct,llama-3.3-70b,False,0,11,crm_lookup;calendar;file_reader;api_call;chart_gen;web_search;vector_search,5,4,1.44,1316,65,1381,0.000828,5.0,0.6364,0.7421,0.4884,True,Success,resolved on first attempt,0.4084,3.0
run_0000105,agent_044,2026-01-23 08:37:37,research_qa,What does the latest general research say about this question?,63,4,general,ReAct,gemini-flash,True,149,20,vector_search;calendar;crm_lookup;calculator;rag_retrieve,3,1,2.0,2057,42,2099,0.000167,9.0,0.7507,0.7699,0.3871,True,Success,resolved on first attempt,0.5986,4.0
run_0000106,agent_021,2026-01-07 11:32:00,code_generation,Write and debug a healthcare script for this task,68,6,healthcare,Plan-and-Execute,gpt-4o,True,217,17,calendar;file_reader;vector_search;sql_query;chart_gen,5,3,2.89,1559,52,1611,0.004418,5.0,0.6245,0.6687,0.3637,True,Success,completed within budget,0.8424,4.0
run_0000107,agent_001,2026-03-24 07:00:24,multi_step_workflow,Run the full ecommerce workflow across the connected tools,13,2,ecommerce,ReAct,claude-sonnet,True,226,10,vector_search;sql_query;calculator,3,2,1.3,1343,64,1407,0.004989,4.0,0.7142,0.7103,0.2482,True,Success,goal satisfied,0.7136,4.0
run_0000108,agent_033,2026-02-14 07:13:53,extraction,Extract the structured fields from these finance records,58,3,finance,ReAct,gpt-4o-mini,True,314,13,file_reader;chart_gen;api_call;crm_lookup,5,4,1.0,721,39,760,0.000132,0.0,,0.489,0.3244,True,Success,completed within budget,0.6064,
run_0000109,agent_010,2026-03-19 00:41:21,summarization,Summarize these legal documents into a short brief,48,3,legal,Single-shot,claude-sonnet,False,0,10,code_exec,5,6,0.37,353,40,393,0.001659,0.0,,0.3323,0.5868,True,Success,completed within budget,0.465,4.0
run_0000110,agent_013,2026-01-25 02:06:31,data_analysis,Analyze the general data and summarize the main trends,38,5,general,ReAct,gemini-flash,False,0,13,api_call;vector_search;chart_gen;web_search;email_send;code_exec;crm_lookup,5,6,0.93,1357,77,1434,0.000125,6.0,0.605,0.6266,0.44,True,Success,completed within budget,0.5902,3.0
run_0000111,agent_044,2026-02-15 13:31:46,data_analysis,Analyze the finance data and summarize the main trends,27,4,finance,ReAct,gpt-4o-mini,True,176,34,sql_query,4,3,1.09,498,74,572,0.000119,0.0,,0.5048,0.4129,True,Success,goal satisfied,0.4772,3.0
run_0000112,agent_014,2026-03-31 00:08:44,data_analysis,Analyze the ecommerce data and summarize the main trends,82,3,ecommerce,Single-shot,gpt-4o-mini,True,231,13,api_call;calculator,2,0,1.22,641,64,705,0.000135,0.0,,0.5826,0.4071,True,Success,resolved on first attempt,0.5882,3.0
run_0000113,agent_036,2026-03-02 11:20:29,extraction,Extract the structured fields from these tech_support records,43,6,tech_support,ReAct,gemini-flash,False,0,14,chart_gen;calculator,6,3,1.6,341,75,416,4.8e-05,0.0,,0.4808,0.6,False,Planning Error,produced an invalid plan step,0.0,1.0
run_0000114,agent_048,2026-03-26 22:55:43,research_qa,What does the latest finance research say about this question?,57,6,finance,Plan-and-Execute,llama-3.3-70b,True,207,39,sql_query;email_send,5,2,0.83,591,127,718,0.000449,0.0,,0.6562,0.5746,False,Planning Error,produced an invalid plan step,0.2555,2.0
run_0000115,agent_017,2026-02-08 23:29:19,code_generation,Write and debug a finance script for this task,33,6,finance,Single-shot,gpt-4o,False,0,19,email_send;calendar;rag_retrieve,7,5,1.48,508,139,647,0.00266,1.0,0.4213,0.4264,0.5726,True,Success,goal satisfied,0.5355,4.0
run_0000116,agent_028,2026-01-22 19:06:31,multi_step_workflow,Run the full ecommerce workflow across the connected tools,162,8,ecommerce,Reflexion,gpt-4o-mini,False,0,25,crm_lookup;vector_search,9,2,1.97,1412,106,1518,0.000275,5.0,0.3527,0.5414,0.8935,True,Success,completed within budget,0.2874,3.0
run_0000117,agent_048,2026-02-27 11:05:50,planning,Draft a step-by-step plan for this ecommerce objective,50,4,ecommerce,ReAct,llama-3.3-70b,True,101,23,code_exec;calculator;crm_lookup,2,0,0.58,843,39,882,0.000528,2.0,0.6512,0.6199,0.2684,True,Success,goal satisfied,0.4774,3.0
run_0000118,agent_022,2026-01-10 21:59:00,customer_support,Help resolve this travel customer issue end to end,49,6,travel,Plan-and-Execute,qwen2.5-7b,False,0,14,email_send;sql_query;code_exec,7,3,0.85,351,205,556,0.000111,0.0,,0.6217,0.6791,True,Success,completed within budget,0.4796,4.0
run_0000119,agent_001,2026-03-29 22:00:07,multi_step_workflow,Run the full legal workflow across the connected tools,34,4,legal,Single-shot,llama-3.3-70b,True,274,33,code_exec;chart_gen;calendar,4,1,0.57,599,63,662,0.000403,0.0,,0.3611,0.3286,True,Success,resolved on first attempt,0.5154,3.0
run_0000120,agent_034,2026-02-23 08:10:20,data_analysis,Analyze the legal data and summarize the main trends,72,6,legal,ReAct,gpt-4o-mini,True,100,31,calendar,7,10,1.22,480,68,548,0.000113,0.0,0.2303,0.4945,0.6768,True,Success,resolved on first attempt,0.2878,3.0
run_0000121,agent_027,2026-03-18 20:09:54,extraction,Extract the structured fields from these travel records,52,5,travel,Single-shot,gemini-flash,True,191,35,web_search,3,2,0.88,542,77,619,6.4e-05,0.0,,0.5472,0.4904,True,Success,goal satisfied,0.1808,3.0
run_0000122,agent_029,2026-03-09 11:47:02,customer_support,Help resolve this general customer issue end to end,34,8,general,Reflexion,gpt-4o-mini,True,70,34,,5,0,1.12,415,61,476,9.9e-05,0.0,,,0.4415,True,Success,goal satisfied,0.4148,3.0
run_0000123,agent_021,2026-01-17 02:11:05,customer_support,Help resolve this education customer issue end to end,71,1,education,Reflexion,gemini-flash,False,0,26,calculator;calendar,5,5,0.65,374,31,405,3.7e-05,0.0,,0.4204,0.5337,True,Success,resolved on first attempt,0.8459,4.0
run_0000124,agent_027,2026-03-25 02:15:42,planning,Draft a step-by-step plan for this general objective,24,6,general,ReAct,claude-sonnet,False,0,32,rag_retrieve;web_search;sql_query;calendar;file_reader,6,4,1.34,1333,135,1468,0.006024,5.0,0.3949,0.2774,0.6234,False,Hallucination,fabricated a numeric value,0.2997,2.0
run_0000125,agent_003,2026-03-16 23:30:10,customer_support,Help resolve this ecommerce customer issue end to end,41,7,ecommerce,Tree-of-Thought,llama-3.3-70b,True,476,3,calculator;vector_search,11,9,4.23,1819,86,1905,0.001141,6.0,0.7068,0.7608,0.6223,True,Success,goal satisfied,0.3947,3.0
run_0000126,agent_033,2026-02-05 04:33:54,research_qa,What does the latest general research say about this question?,49,1,general,Plan-and-Execute,claude-sonnet,True,212,8,vector_search;web_search,2,1,1.66,2534,97,2631,0.009057,11.0,0.8815,0.6778,0.1382,True,Success,goal satisfied,0.7158,4.0
run_0000127,agent_026,2026-01-06 02:51:17,multi_step_workflow,Run the full tech_support workflow across the connected tools,74,1,tech_support,ReAct,gpt-4o-mini,True,215,19,sql_query,3,3,1.05,607,69,676,0.000132,0.0,,0.4828,0.2669,True,Success,goal satisfied,0.5761,4.0
run_0000128,agent_006,2026-01-08 11:52:45,research_qa,What does the latest ecommerce research say about this question?,27,5,ecommerce,ReAct,qwen2.5-7b,True,118,23,chart_gen;api_call;file_reader;calendar,9,8,1.71,665,111,776,0.000155,1.0,,0.7269,0.5214,True,Success,goal satisfied,0.5471,3.0
run_0000129,agent_038,2026-01-23 16:22:36,multi_step_workflow,Run the full ecommerce workflow across the connected tools,62,4,ecommerce,Plan-and-Execute,claude-sonnet,True,282,31,,3,0,1.61,652,34,686,0.002466,0.0,,0.3743,0.5567,True,Success,completed within budget,0.3694,4.0
run_0000130,agent_032,2026-03-16 23:53:45,summarization,Summarize these finance documents into a short brief,50,5,finance,Plan-and-Execute,claude-sonnet,True,441,14,api_call;code_exec,5,3,2.06,748,93,841,0.003639,0.0,,0.444,0.5282,True,Success,completed within budget,0.5428,4.0
run_0000131,agent_035,2026-03-15 23:03:24,multi_step_workflow,Run the full healthcare workflow across the connected tools,64,2,healthcare,ReAct,gpt-4o-mini,False,0,22,api_call;vector_search,3,1,2.59,2194,52,2246,0.00036,9.0,0.5753,0.6583,0.3371,True,Success,resolved on first attempt,0.5486,3.0
run_0000132,agent_010,2026-03-07 22:34:20,code_generation,Write and debug a general script for this task,47,5,general,ReAct,llama-3.3-70b,True,428,22,vector_search;crm_lookup;calculator;api_call,9,7,2.04,1098,144,1242,0.000762,2.0,0.6632,0.6239,0.3927,True,Success,goal satisfied,0.5588,4.0
run_0000133,agent_013,2026-03-03 03:03:15,code_generation,Write and debug a ecommerce script for this task,50,6,ecommerce,ReAct,llama-3.3-70b,True,403,37,vector_search;email_send;code_exec,5,4,2.6,2531,95,2626,0.001568,9.0,0.7424,0.6968,0.4452,True,Success,goal satisfied,0.2902,
run_0000134,agent_017,2026-02-15 10:34:26,data_analysis,Analyze the tech_support data and summarize the main trends,97,7,tech_support,Tree-of-Thought,llama-3.3-70b,False,0,17,rag_retrieve;email_send;chart_gen;sql_query;code_exec;web_search;vector_search,5,6,1.97,1016,81,1097,0.000663,3.0,0.6458,0.6139,0.5897,True,Success,completed within budget,0.3423,3.0
run_0000135,agent_008,2026-02-01 09:51:10,customer_support,Help resolve this ecommerce customer issue end to end,205,8,ecommerce,Single-shot,gemini-flash,False,0,28,calculator;calendar;email_send,10,6,1.71,502,132,634,7.7e-05,0.0,,0.5881,0.7035,False,Planning Error,skipped a required precondition,0.2209,2.0
run_0000136,agent_035,2026-01-11 14:22:19,research_qa,What does the latest ecommerce research say about this question?,31,1,ecommerce,ReAct,gpt-4o-mini,False,0,3,rag_retrieve,1,1,2.29,2556,54,2610,0.000416,11.0,0.8164,0.753,0.3429,True,Success,completed within budget,0.6475,4.0
run_0000137,agent_018,2026-02-04 10:35:39,research_qa,What does the latest general research say about this question?,49,4,general,Reflexion,gemini-flash,True,339,35,calendar,9,5,1.75,654,174,828,0.000101,0.0,,0.4874,0.4282,True,Success,completed within budget,0.5011,3.0
run_0000138,agent_043,2026-02-02 00:50:40,code_generation,Write and debug a finance script for this task,65,4,finance,Plan-and-Execute,gpt-4o-mini,True,122,14,api_call;chart_gen;file_reader,9,6,1.17,493,82,575,0.000123,0.0,,0.2365,0.6187,True,Success,goal satisfied,0.5551,4.0
run_0000139,agent_043,2026-02-19 00:43:15,summarization,Summarize these tech_support documents into a short brief,139,5,tech_support,Plan-and-Execute,gemini-flash,True,1698,24,web_search;email_send;calculator;chart_gen;crm_lookup;calendar,9,9,2.39,2564,102,2666,0.000223,3.0,0.5524,0.6835,0.393,False,Timeout,step budget exhausted before completion,0.4636,3.0
run_0000140,agent_027,2026-01-29 01:25:46,research_qa,What does the latest ecommerce research say about this question?,55,5,ecommerce,ReAct,gpt-4o,True,1007,38,email_send;file_reader;rag_retrieve;api_call;web_search;chart_gen,5,5,2.89,2519,70,2589,0.006998,6.0,0.7041,0.7513,0.4229,True,Success,goal satisfied,0.705,4.0
run_0000141,agent_028,2026-02-14 06:13:06,extraction,Extract the structured fields from these legal records,60,4,legal,Reflexion,gpt-4o,True,1728,16,vector_search;web_search;file_reader;code_exec;api_call;sql_query,7,2,2.01,2951,178,3129,0.009158,3.0,0.6185,0.6254,0.2516,True,Success,completed within budget,0.6077,4.0
run_0000142,agent_007,2026-03-22 13:38:54,data_analysis,Analyze the ecommerce data and summarize the main trends,57,4,ecommerce,Reflexion,gemini-flash,True,259,34,email_send;file_reader;chart_gen,4,2,1.77,2283,229,2512,0.00024,9.0,0.7937,1.0,0.3236,True,Success,resolved on first attempt,0.6112,4.0
run_0000143,agent_046,2026-03-14 00:39:34,planning,Draft a step-by-step plan for this ecommerce objective,67,4,ecommerce,Single-shot,gpt-4o-mini,True,186,31,api_call;sql_query;crm_lookup,1,0,0.87,575,69,644,0.000128,0.0,,0.5005,0.247,True,Success,completed within budget,0.4916,3.0
run_0000144,agent_017,2026-02-02 14:51:45,planning,Draft a step-by-step plan for this finance objective,21,1,finance,Reflexion,gpt-4o-mini,True,327,33,file_reader,4,3,1.1,686,143,829,0.000189,0.0,,0.473,0.3744,True,Success,resolved on first attempt,0.917,5.0
run_0000145,agent_045,2026-02-24 13:59:04,research_qa,What does the latest legal research say about this question?,64,4,legal,ReAct,llama-3.3-70b,False,0,28,code_exec;sql_query,8,5,1.05,569,89,658,0.000406,1.0,0.5992,0.5644,0.3889,True,Success,completed within budget,0.2816,3.0
run_0000146,agent_036,2026-03-20 12:42:43,code_generation,Write and debug a ecommerce script for this task,32,5,ecommerce,Plan-and-Execute,claude-sonnet,True,98,39,code_exec;email_send,9,9,1.25,424,87,511,0.002577,0.0,,0.4871,0.3705,True,Success,completed within budget,0.4149,3.0
run_0000147,agent_031,2026-02-02 06:20:32,customer_support,Help resolve this legal customer issue end to end,31,8,legal,Single-shot,llama-3.3-70b,True,497,14,web_search,8,9,2.26,824,105,929,0.000569,0.0,,0.3663,,False,Timeout,step budget exhausted before completion,0.0943,2.0
run_0000148,agent_007,2026-01-15 01:50:59,research_qa,What does the latest tech_support research say about this question?,78,7,tech_support,Single-shot,llama-3.3-70b,False,0,27,code_exec;file_reader;sql_query;vector_search,6,5,1.25,1395,92,1487,0.000896,5.0,0.581,0.5131,0.5605,True,Success,resolved on first attempt,0.6264,
run_0000149,agent_015,2026-01-22 16:04:58,planning,Draft a step-by-step plan for this travel objective,86,7,travel,Plan-and-Execute,llama-3.3-70b,True,151,3,calendar;file_reader;rag_retrieve,10,6,1.63,1686,115,1801,0.001086,7.0,0.2218,0.0846,0.6569,False,Hallucination,fabricated a numeric value,0.0,1.0
